size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,size_100kilo_bytes,price_mms,rating_count_mms,user_rating_mms,size_bytes_mms
142936064,0.0,10778,683,4.5,4.5,1.5.0,4+,Productivity,1395.86,0.0,0.0035897553130261254,0.875,0.035319697992300135
1400971264,0.0,25716,25716,4.5,4.5,1.0.0,17+,Games,13681.36,0.0,0.008611647508754188,0.875,0.347859300192064
161695744,0.0,977,9,4.5,4.5,2.09.00,4+,Education,1579.06,0.0,0.00029483193571117365,0.875,0.03998025353525701
1190330368,2.99,713,252,4.5,4.5,1.0.4,12+,Games,11624.32,0.011960478419136767,0.00020607979086767323,0.875,0.29552879159990236
1537737728,2.99,5148,1465,4.5,4.0,1.0.6,12+,Games,15016.97,0.011960478419136767,0.0016970485877651135,0.875,0.38183683615674
913693696,6.99,505,26,4.5,4.5,2.4,12+,Games,8922.79,0.027961118444737792,0.00013615385856673357,0.875,0.2268026419494422
44166144,0.0,31219,249,4.5,4.5,1.9.6,4+,Games,431.31,0.0,0.010461659073427608,0.875,0.010781822179204837
281846784,0.0,1723,515,4.5,4.5,1.4.5,9+,Games,2752.41,0.0,0.0005456239813674285,0.875,0.06982994156106735
165471232,0.0,669079,1087,4.5,4.5,1.5.4,9+,Games,1615.93,0.0,0.2248989435805305,0.875,0.04091821577799075
5897216,3.99,893,19,4.5,4.0,3.8,4+,Photo & Video,57.59,0.01596063842553702,0.0002665926168973326,0.875,0.0012744923892821017
5883904,1.99,536,24,4.5,4.0,3.8.7,4+,Music,57.46,0.007960318412736509,0.0001465755119385082,0.875,0.001271185226505986
116480000,0.0,2011,15,4.0,4.5,2.2.3,12+,Social Networking,1137.5,0.0,0.0006424445030148835,0.75,0.028747093570475134
143749120,0.0,5942,25,4.0,4.5,2.2017.21202,4+,Education,1403.8,0.0,0.0019639773870292775,0.75,0.03552168931877982
134921216,0.0,2487,23,4.0,4.0,2.23,12+,Music,1317.59,0.0,0.0008024673096266493,0.75,0.03332853160394186
132711424,4.99,1029,156,4.0,4.0,2.3,4+,Photo & Video,1296.01,0.01996079843193728,0.0003123134187864086,0.75,0.03277954258310666
93580288,0.0,1000,11,4.0,4.0,1.5.2,4+,Education,913.87,0.0,0.0003025641301482968,0.75,0.023058010404146276
1070424064,4.99,165,99,4.0,3.5,1.0.2,4+,Games,10453.36,0.01996079843193728,2.1851853844043658e-05,0.75,0.2657399044897452
113282048,0.0,1661,82,3.5,4.0,7.0.2,4+,Shopping,1106.27,0.0,0.0005247806746238792,0.625,0.027952611312797495
60056576,0.99,118,8,4.5,5.0,1.0.3,4+,Games,586.49,0.003960158406336254,6.051282602965931e-06,0.875,0.014729556945340472
313634816,2.99,248,104,4.5,4.5,1.3,12+,Games,3062.84,0.011960478419136767,4.9754990291053246e-05,0.875,0.07772719187329499
21296128,0.0,1469,220,3.5,3.5,2.2,12+,Entertainment,207.97,0.0,0.0004602336601922425,0.625,0.005100116529838081
102137856,0.0,4105,2831,5.0,5.0,2.5.3,4+,Entertainment,997.44,0.0,0.0013464103791599206,1.0,0.025184007274915415
376027136,0.99,271,60,4.5,5.0,2.1,4+,Games,3672.14,0.003960158406336254,5.7487184728176387e-05,0.875,0.0932276094078126
292289536,0.0,181359,11269,4.5,5.0,5.1,4+,Games,2854.39,0.0,0.06093607962950014,0.875,0.07242428356036179
253120512,0.0,21025,24,4.5,2.5,2.5.1,12+,Games,2471.88,0.0,0.0070346160259479,0.875,0.06269333868734632
141340672,0.0,3018,665,4.0,4.0,1.10,9+,Games,1380.28,0.0,0.0009809801464141445,0.75,0.0349233472534395
1953792,1.99,345,321,3.5,3.5,1.1,4+,Photo & Video,19.08,0.007960318412736509,8.2364679873703e-05,0.625,0.0002948090161419847
104049664,0.0,113,3,3.0,2.5,1.4,4+,Games,1016.11,0.0,4.370370768808729e-06,0.5,0.02565896672899295
18788352,1.99,113,52,5.0,5.0,3.0,4+,Sports,183.48,0.007960318412736509,4.370370768808729e-06,1.0,0.00447709794224521
143858688,0.0,5246,466,4.5,4.5,24.92.0,4+,Games,1404.87,0.0,0.0017299944597145948,0.875,0.03554890981239861
18375680,0.0,1750,177,4.0,4.0,1.8,4+,Games,179.45,0.0,0.0005547009052718774,0.75,0.0043745758961856234
104282112,0.0,11295,270,4.0,4.0,1.7.2,12+,Games,1018.38,0.0,0.0037635615966779804,0.75,0.025716714879006664
127879168,3.99,4915,337,4.5,4.5,1.3.3,4+,Photo & Video,1248.82,0.01596063842553702,0.0016187180962933879,0.875,0.031579042495376665
1257910272,0.0,3216,9,4.5,4.5,1.5.2,4+,Games,12284.28,0.0,0.0010475442550467698,0.875,0.31231798502855856
91858944,0.0,10109,66,3.5,4.0,1.12.6,17+,Lifestyle,897.06,0.0,0.0033648493096158916,0.625,0.022630368817480855
519218176,0.0,4518,409,4.5,4.5,1.19.4,9+,Games,5070.49,0.0,0.0014852536966613059,0.875,0.12880123300766932
157851648,0.0,386521,10332,5.0,5.0,1.17.6,17+,Games,1541.52,0.0,0.12990792637337223,1.0,0.03902524668436945
8035328,0.0,104,30,3.0,1.5,1.31,4+,Shopping,78.47,0.0,1.3447294673257632e-06,0.5,0.0018056736105536062
192302080,1.99,1698,151,4.5,4.5,1.4.5,9+,Games,1877.95,0.007960318412736509,0.0005372194221966425,0.875,0.04758392955182023
111940608,0.0,7084,8,4.5,4.5,4.40,9+,Games,1093.17,0.0,0.002347897649950783,0.875,0.027619351063819682
28517376,3.99,1082,63,3.5,3.5,2.5.5,17+,Entertainment,278.49,0.01596063842553702,0.00033013108422847494,0.625,0.00689412513731253
1385491456,39.99,201,58,4.0,4.0,2.5.1,4+,Music,13530.19,0.15996639865594625,3.395441904997553e-05,0.75,0.34401357867771476
158641152,0.0,1238,6,4.5,5.0,1.11.2,4+,Games,1549.23,0.0,0.0003825755334541797,0.875,0.039221386876706774
276369408,2.99,1059,23,3.5,4.0,1.36,9+,Games,2698.92,0.011960478419136767,0.0003223988897913518,0.625,0.06846917127726405
51140608,0.0,676,390,4.0,4.0,1.4,4+,Games,499.42,0.0,0.00019364104329490996,0.75,0.012514521076752834
137146368,0.99,2560,1,4.0,5.0,1.9.3,4+,Games,1339.32,0.003960158406336254,0.0008270086224053444,0.75,0.03388133658182643
1464656896,0.99,113,78,4.5,4.5,1.0.4,4+,Games,14303.29,0.003960158406336254,4.370370768808729e-06,0.875,0.36368102131013813
195235840,0.0,29817,6173,4.5,4.5,2.2.3,4+,Games,1906.6,0.0,0.009990331395129927,0.875,0.048312777348248806
82837504,0.0,101,27,3.0,2.5,1.2,12+,Games,808.96,0.0,3.361823668314391e-07,0.5,0.020389130043820914
271538176,0.0,16460,276,4.5,4.0,1.12.1,9+,Games,2651.74,0.0,0.005499943521362372,0.875,0.06726892558667068
20136960,2.99,104,3,4.0,3.0,2.1.7,17+,Utilities,196.65,0.011960478419136767,1.3447294673257632e-06,0.75,0.004812138971179392
666117120,0.0,6263,277,4.5,4.5,1.8.3,12+,Games,6505.05,0.0,0.0020718919267821703,0.875,0.1652960286392426
73499648,0.0,782,8,3.5,4.5,3.1.0,4+,Education,717.77,0.0,0.00022927637417904267,0.625,0.01806928255494407
117224448,0.0,2154,1269,4.0,4.0,4.2,12+,Entertainment,1144.77,0.0,0.0006905185814717795,0.75,0.02893204028880099
1429069824,4.99,184,38,3.0,3.0,0.8.6,12+,Games,13955.76,0.01996079843193728,2.8239318813841035e-05,0.5,0.3548399576210344
278077440,3.99,2570,1251,4.0,4.5,1.5.2,12+,Games,2715.6,0.01596063842553702,0.0008303704460736589,0.75,0.06889350570115337
538394624,0.99,141,84,4.5,4.5,1.2,9+,Games,5257.76,0.003960158406336254,1.3783477040089071e-05,0.875,0.13356532818523228
105254912,0.99,417,417,4.0,4.0,1.0,9+,Games,1027.88,0.003960158406336254,0.00010656981028556675,0.75,0.025958392158799734
148612096,0.0,7002,4,4.5,5.0,3.1.1,4+,Games,1451.29,0.0,0.002320330695870605,0.875,0.036729821320608536
64863232,0.0,3823,451,4.5,4.5,2.1,4+,Entertainment,633.43,0.0,0.0012516069517134543,0.875,0.015923697104654858
187797504,0.0,205,6,4.0,3.5,1.32.3,9+,Games,1833.96,0.0,3.529914851730128e-05,0.75,0.04646483654781001
87000064,0.0,2477,467,4.5,5.0,2.6.5,4+,Shopping,849.61,0.0,0.0007991054859583349,0.875,0.021423254404198625
342845440,0.0,197,5,4.5,5.0,1.5.1,4+,Book,3348.1,0.0,3.260968958264976e-05,0.875,0.0849841245926393
1218220032,4.99,848,203,4.0,4.0,1.2,9+,Games,11896.68,0.01996079843193728,0.00025146441038991776,0.75,0.30245755201300134
25945088,29.99,1439,21,4.5,4.5,2.2.1,4+,Productivity,253.37,0.11996479859194367,0.00045014818918729933,0.875,0.00625507953011233
256203776,0.0,24935,265,3.5,3.5,3.22.515,12+,Games,2501.99,0.0,0.008349089080258833,0.625,0.06345932846572203
51179520,7.99,970,89,5.0,5.0,1.0.12,17+,Games,499.8,0.031961278451138046,0.00029247865914335355,1.0,0.012524188167944556
14583808,2.99,859,52,4.0,3.0,2.3,4+,Health & Fitness,142.42,0.011960478419136767,0.0002551624164250636,0.75,0.0034325432992659013
1274243072,0.99,197,14,5.0,5.0,1.7.5,4+,Games,12443.78,0.003960158406336254,3.260968958264976e-05,1.0,0.3163756193577159
116490240,0.99,293,293,4.5,4.5,1.0,9+,Games,1137.6,0.003960158406336254,6.488319679846809e-05,0.875,0.028749637541841375
462231552,0.0,128,0,3.5,0.0,1.7.4,4+,Games,4513.98,0.0,9.413106271280343e-06,0.625,0.11464377795739131
30325760,9.99,6165,25,4.5,4.0,1.4.1,4+,Productivity,296.15,0.03996159846393856,0.002038946054832689,0.875,0.007343390480591016
298121216,0.0,335,21,4.0,4.0,1.1.6,4+,Education,2911.34,0.0,7.90028562053886e-05,0.75,0.07387307525343709
119236608,0.0,28560,125,4.5,4.5,2.19.13,4+,Entertainment,1164.42,0.0,0.009567750160022807,0.875,0.029431930662267704
248512512,0.99,514,84,3.5,4.0,1.6,12+,Games,2426.88,0.003960158406336254,0.0001391794998682165,0.625,0.061548551572537046
20318208,2.99,255,12,2.0,1.5,3.7,12+,Utilities,198.42,0.011960478419136767,5.2108266858873334e-05,0.25,0.00485716726436189
173531136,1.99,208,79,4.0,4.0,1.13,4+,Games,1694.64,0.007960318412736509,3.6307695617795614e-05,0.75,0.04292057564036048
74791936,0.0,1200,32,4.5,4.5,1.8.8,4+,Games,730.39,0.0,0.000369800603514585,0.875,0.018390331741363914
36184064,0.0,415,72,4.5,4.5,2.21,4+,Photo & Video,353.36,0.0,0.00010589744555190388,0.875,0.008798796499218544
52418560,2.99,602,70,3.5,4.0,2.5,17+,Photo & Video,511.9,0.011960478419136767,0.0001687635481493833,0.625,0.01283200870325994
148629504,0.0,35711,249,4.5,4.5,3.9.0,4+,Games,1451.46,0.0,0.01197179026523444,0.875,0.03673414607193115
102812672,0.0,24547,2262,4.0,4.0,1.6.401,9+,Games,1004.03,0.0,0.008218650321928235,0.75,0.025351654987950816
38311936,6.99,151,28,4.0,4.5,1.0.9,12+,Health & Fitness,374.14,0.027961118444737792,1.7145300708403483e-05,0.75,0.009327433749123806
79904768,0.0,4035,401,4.0,4.0,1.2.2,12+,Games,780.32,0.0,0.00132287761348172,0.75,0.019660536644528964
54180864,0.0,1865,31,4.5,4.0,2.2.1,4+,Games,529.11,0.0,0.0005933618774574931,0.875,0.013269826175390333
98822144,0.0,198,1,4.5,3.0,1.23.0,12+,Games,965.06,0.0,3.294587194948121e-05,0.875,0.024360269346525982
72098816,0.0,6975,1013,4.0,4.0,1.1,4+,Games,704.09,0.0,0.002311253771966156,0.75,0.017721267272042047
33927168,0.0,213,152,4.0,4.0,1.0.3,12+,Games,331.32,0.0,3.798860745195281e-05,0.75,0.008238105210098623
161162240,0.0,47949,4578,4.5,4.5,1.6.1600,4+,Games,1573.85,0.0,0.016085990070517614,0.875,0.03984771262707576
151986176,0.99,120,1,4.0,5.0,2.1.0,4+,Utilities,1484.24,0.003960158406336254,6.723647336628816e-06,0.75,0.03756805988578556
215654400,0.0,816,8,3.0,3.5,1.8.5,4+,Entertainment,2106.0,0.0,0.00024070657465131165,0.5,0.053385456252537024
680251392,0.0,818,89,4.0,4.0,1.5.5,12+,Games,6643.08,0.0,0.00024137893938497453,0.75,0.16880747231606757
13450240,0.0,20943,1562,4.0,2.5,3.0,17+,Entertainment,131.35,0.0,0.007007049071867721,0.75,0.003150925669022819
239047680,2.99,1390,202,4.5,5.0,3.0.2,9+,Games,2334.45,0.011960478419136767,0.00043367525321255873,0.875,0.05919715883871879
341243904,2.99,1049,9,4.5,4.0,4.0.02,4+,Games,3332.46,0.011960478419136767,0.00031903706612303737,0.875,0.08458624747095893
151153664,0.0,9635,0,4.5,0.0,3.6,4+,Finance,1476.11,0.0,0.0032054988677377885,0.875,0.03736123501371001
802975744,2.99,1159,660,4.0,3.5,1.1,12+,Games,7841.56,0.011960478419136767,0.0003560171264744959,0.75,0.19929646034621473
138166272,0.0,933,121,4.5,4.5,3.4.2,4+,Music,1349.28,0.0,0.00028003991157059027,0.875,0.03413471612990422
137282560,0.0,46384,3041,4.5,4.5,1.16.0,4+,Games,1340.65,0.0,0.015559864666426408,0.875,0.033915171400997465
146343936,0.0,6079,357,4.5,4.5,3.2.3,4+,Games,1429.14,0.0,0.002010034371285185,0.875,0.03616633166298575
78735360,0.0,45320,7896,4.5,4.5,5.3,4+,Photo & Video,768.9,0.0,0.015202166628117755,0.875,0.019370015114504032
52578304,0.99,247,165,5.0,5.0,1.03,4+,Games,513.46,0.003960158406336254,4.941880792422181e-05,1.0,0.012871694656573328
393954304,0.0,87898,8763,4.5,5.0,4.0.0,4+,Games,3847.21,0.0,0.029516139443066844,0.875,0.09768134007869393
370935808,3.99,2833,611,5.0,5.0,1.3.0,9+,Games,3622.42,0.01596063842553702,0.0009187864085503278,1.0,0.09196274684451666
545665024,0.0,629,193,4.0,4.5,1.15,4+,Games,5328.76,0.0,0.00017784047205383224,0.75,0.1353715478552647
37310464,2.99,18107,18107,4.5,4.5,1.0,12+,Games,364.36,0.011960478419136767,0.006053635879533756,0.875,0.009078633349505257
312962048,2.99,10132,2143,5.0,4.5,1.1.2,9+,Games,3056.27,0.011960478419136767,0.003372581504053015,1.0,0.07756005295453283
2245948416,0.0,29918,1401,4.5,4.5,2.4,12+,Games,21933.09,0.0,0.010024285814179903,0.875,0.5577809486117342
54643712,0.0,4429,432,4.5,4.5,1.8,4+,Entertainment,533.63,0.0,0.0014553334660133076,0.875,0.01338481368114451
10219520,1.99,106,100,4.5,4.5,1.1.0,4+,Games,99.8,0.007960318412736509,2.0170942009886415e-06,0.875,0.0023483027029732035
94069760,0.0,6624,12,4.0,4.5,3.14,12+,Games,918.65,0.0,0.0021932537612083204,0.75,0.023179612235452684
29444096,0.0,485,34,3.5,2.0,7.4.3,17+,Lifestyle,287.54,0.0,0.00012943021123010474,0.625,0.007124354545957508
491360256,2.99,300,32,4.5,4.0,1.0.2,9+,Games,4798.44,0.011960478419136767,6.723647336628818e-05,0.875,0.12188035890580569
94068736,0.0,222,16,4.5,5.0,2.6.2,4+,Health & Fitness,918.64,0.0,4.101424875343579e-05,0.875,0.023179357838316057
103986176,0.0,28361,681,4.5,4.5,1.6.1,4+,Games,1015.49,0.0,0.00950084986902335,0.875,0.025643194106522247
267043840,9.99,166,11,3.5,3.5,1.1.1,12+,Games,2607.85,0.03996159846393856,2.2188036210875097e-05,0.625,0.0661523765540267
211459072,4.99,2074,32,4.5,4.5,1.1.8,4+,Games,2065.03,0.01996079843193728,0.0006636239921252642,0.875,0.05234319118378734
147761152,0.99,3939,5,4.0,4.0,1.5.12,12+,Games,1442.98,0.003960158406336254,0.0012906041062659016,0.75,0.03651841730007376
148776960,0.0,10871,37,4.0,4.0,1.5.12,12+,Games,1452.9,0.0,0.0036210202731414495,0.75,0.03677077925960505
92841984,0.0,768,32,3.0,1.5,2.9.0,4+,Finance,906.66,0.0,0.00022456982104340252,0.5,0.022874590068640167
126418944,0.99,171,44,4.5,4.0,1.2,4+,Games,1234.56,0.003960158406336254,2.38689480450323e-05,0.875,0.03121627217855043
97043456,1.99,513,28,4.5,4.0,3.0,4+,Games,947.69,0.007960318412736509,0.00013884331750138509,0.875,0.023918381520209604
112056320,2.99,1858,346,4.5,4.5,1.2.1,4+,Education,1094.3,0.011960478419136767,0.0005910086008896729,0.875,0.02764809794025823
78435328,0.0,3018,141,2.0,1.5,2.0.2478,4+,Music,765.97,0.0,0.0009809801464141445,0.25,0.019295476753473116
171243520,0.0,3220,35,4.5,4.5,1.3.0,4+,Games,1672.3,0.0,0.0010488889845140955,0.875,0.04235225243714184
106881024,0.99,837,837,4.5,4.5,1.0,9+,Games,1043.76,0.003960158406336254,0.0002477664043547719,0.875,0.0263623748117591
127668224,0.99,2781,2499,4.0,4.0,1.1,9+,Games,1246.76,0.003960158406336254,0.000901304925475093,0.75,0.03152663668523206
320951296,0.0,313,34,4.5,4.0,1.0.10,4+,Games,3134.29,0.0,7.16068441350969e-05,0.875,0.07954485941447549
100124672,0.0,5693,476,2.5,4.0,5.0.5,12+,Entertainment,977.78,0.0,0.0018802679776882489,0.375,0.024683862504312072
156360704,0.99,327,327,4.5,4.5,1.0,9+,Games,1526.96,0.003960158406336254,7.631339727073707e-05,0.875,0.03865484445344449
157344768,0.0,23910,7,4.5,3.5,2.44.0,9+,Games,1536.57,0.0,0.008004502154256606,0.875,0.03889932010174043
186679296,0.0,7646,46,4.0,4.0,v2.2.21,17+,Games,1823.04,0.0,0.0025368321401100526,0.75,0.04618703487461629
101302272,0.0,168,2,3.5,4.5,1.4,4+,Games,989.28,0.0,2.2860400944537975e-05,0.625,0.024976419211429998
75785216,0.0,115,0,4.5,0.0,4.2.0,4+,Health & Fitness,740.09,0.0,5.042735502471614e-06,0.875,0.01863709696388947
2634030080,2.99,863,211,3.5,3.5,2.4.7,4+,Games,25722.95,0.011960478419136767,0.00025650714589238937,0.625,0.654193901832425
72448000,4.99,424,20,4.0,4.5,1.3.1,9+,Games,707.5,0.01996079843193728,0.00010892308685338683,0.75,0.01780801669563093
74174464,0.0,5834,131,4.5,4.5,2.0.6,9+,Games,724.36,0.0,0.0019276696914114818,0.875,0.018236930267979474
187652096,0.0,3629,46,4.5,4.5,2.5,12+,Games,1832.54,0.0,0.0011863875725481548,0.875,0.04642871215440936
1084654592,4.99,1394,439,3.5,4.0,1.5,4+,Games,10592.33,0.01996079843193728,0.0004350199826798845,0.625,0.2692752614974129
63974400,59.99,100,4,4.0,4.5,6.2.5,4+,Business,624.75,0.23996959878395138,0.0,0.75,0.015702880390064983
68760576,0.0,228,190,2.5,2.5,3.43,4+,Entertainment,671.49,0.0,4.303134295442442e-05,0.375,0.016891932606646884
118829056,4.99,259,3,5.0,4.0,2.2.12,9+,Games,1160.44,0.01996079843193728,5.345299632619909e-05,1.0,0.02933068060189124
191596544,0.0,247,0,3.5,0.0,2.1.24,4+,Games,1871.06,0.0,4.941880792422181e-05,0.625,0.0474086499246861
107995136,1.99,106,4,4.5,4.0,1.8,9+,Games,1054.64,0.007960318412736509,2.0170942009886415e-06,0.875,0.026639158896406317
83590144,1.99,181,25,3.5,3.5,3.6,4+,Games,816.31,0.007960318412736509,2.723077171334671e-05,0.625,0.020576111939239763
48007168,0.0,895,1,3.0,1.0,4.0,4+,Shopping,468.82,0.0,0.0002672649816309955,0.5,0.011736065838682525
16631808,4.99,249,3,3.5,3.5,1.3.4,4+,Photo & Video,162.42,0.01996079843193728,5.0091172657884685e-05,0.625,0.003941337572514469
103760896,0.0,110,9,4.0,4.0,3.0.8,12+,Games,1013.29,0.0,3.3618236683144047e-06,0.75,0.025587226736464904
6208512,3.99,820,26,4.0,4.5,1.3.6,4+,Utilities,60.63,0.01596063842553702,0.0002420513041186374,0.75,0.0013518291188158841
212642816,0.0,1238,36,4.0,4.0,4.1,17+,Games,2076.59,0.0,0.0003825755334541797,0.75,0.052637274273725006
27722752,0.99,1333,372,4.5,4.5,1.1,9+,Games,270.73,0.003960158406336254,0.00041451285830316657,0.875,0.006696712959292086
72011776,0.0,131,16,3.0,2.0,1.4.10,17+,Sports,703.24,0.0,1.0421653371774667e-05,0.5,0.017699643515428985
171291648,3.99,481,2,4.0,2.5,1.2.1,4+,Games,1672.77,0.01596063842553702,0.00012808548176277898,0.75,0.04236420910256317
2414573568,4.99,1250,141,4.5,4.5,1.6,12+,Games,23579.82,0.01996079843193728,0.000386609721856157,0.875,0.5996732882910648
104480768,0.99,263,231,4.0,4.5,1.1,9+,Games,1020.32,0.003960158406336254,5.479772579352486e-05,0.75,0.025766067923511774
466039808,2.99,205,3,4.0,3.0,1.5,4+,Games,4551.17,0.011960478419136767,3.529914851730128e-05,0.75,0.11558988090849702
70754304,0.0,1147,1147,4.5,4.5,1.0.8,12+,Games,690.96,0.0,0.00035198293807251857,0.875,0.017387243831654364
24551424,0.0,2018,106,4.0,3.0,1.4,4+,Games,239.76,0.0,0.0006447977795827035,0.75,0.00590884502716668
180995072,0.0,122,6,4.5,4.5,2.1.0,4+,Games,1767.53,0.0,7.396012070291694e-06,0.875,0.04477487636921489
150040576,0.0,1170,0,4.0,0.0,1.5.2,4+,Games,1465.24,0.0,0.00035971513250964175,0.75,0.03708470532619942
1738707968,0.0,114475,1265,4.5,4.5,1.13,17+,Games,16979.57,0.0,0.03845085820634605,0.875,0.43176481819062196
150786048,0.0,4276,4,4.0,2.5,1.34.60,12+,Games,1472.52,0.0,0.0014038975638880971,0.75,0.03726990644166189
52049920,0.99,7863,99,5.0,4.0,1.3.7,4+,Utilities,508.3,0.003960158406336254,0.0026097837137124755,1.0,0.012740425734075198
2386132992,0.0,2793,71,4.5,4.5,1.12.1,4+,Games,23302.08,0.0,0.0009053391138770702,0.875,0.592607662218462
121899008,0.0,3896,251,4.5,5.0,4.0.1,12+,Photo & Video,1190.42,0.0,0.0012761482644921495,0.875,0.030093363217490843
203396096,0.0,9006,216,4.5,5.0,3.7.2,4+,Shopping,1986.29,0.0,0.0029940401590008124,0.875,0.05034006813000772
138006528,0.99,476,476,4.0,4.0,1.0,9+,Games,1347.72,0.003960158406336254,0.00012640456992862176,0.75,0.03409503017659083
1176809472,6.99,243,243,4.5,4.5,1.2,9+,Games,11492.28,0.027961118444737792,4.807407845689604e-05,0.875,0.29216973180791533
97912832,24.99,498,29,4.5,5.0,2.8.2,4+,Productivity,956.18,0.0999639985599424,0.00013380058199891347,0.875,0.02413436468920362
80953344,0.99,258,172,4.0,4.0,1.0.3,4+,Games,790.56,0.003960158406336254,5.311681395936765e-05,0.75,0.01992103931243223
135152640,2.99,442,42,4.5,5.0,5.8.0,4+,Photo & Video,1319.85,0.011960478419136767,0.00011497436945635276,0.875,0.03338602535681895
112683008,0.0,494,0,4.0,0.0,10.8.0,17+,Games,1100.42,0.0,0.00013245585253158772,0.75,0.02780378898787229
205928448,1.99,445,294,4.0,4.0,1.33,4+,Education,2011.02,0.007960318412736509,0.0001159829165568471,0.75,0.05096919224887957
261428224,0.0,853,176,4.5,4.0,1.2,4+,Education,2553.01,0.0,0.000253145322224075,0.875,0.06475726265677913
111419392,0.0,397,52,3.5,4.0,4.4.1,4+,Health & Fitness,1088.08,0.0,9.984616294893795e-05,0.625,0.027489862921277922
10961920,0.0,6683,6051,4.5,4.5,1.6,9+,Education,107.05,0.0,0.0022130885208513753,0.875,0.0025327406270258097
128664576,4.99,7824,458,4.5,4.5,1.4.2,9+,Games,1256.49,0.01996079843193728,0.0025966726014060495,0.875,0.03177416509916749
85582848,0.0,631,44,1.5,1.5,3.1,4+,Photo & Video,835.77,0.0,0.00017851283678749512,0.125,0.02107116876711062
147526656,2.99,1461,79,4.5,5.0,2.2.8,12+,Games,1440.69,0.011960478419136767,0.000457544201257591,0.875,0.0364601603557868
92751872,1.99,3542,38,4.5,4.5,1.3.1,12+,Games,905.78,0.007960318412736509,0.0011571397066338196,0.875,0.02285220312061723
28614656,0.0,16674,3641,4.5,4.5,1.1.1,4+,Games,279.44,0.0,0.005571886547864301,0.875,0.006918292865291838
120344576,0.0,104502,20813,4.5,4.0,1.2.1,4+,Games,1175.24,0.0,0.03509811146193609,0.875,0.02970718836409518
163222528,0.0,6570,152,4.5,4.5,2.5,4+,Games,1593.97,0.0,0.0021750999133994223,0.875,0.04035955966596382
71397376,1.99,2582,568,4.5,5.0,5.4,4+,Photo & Video,697.24,0.007960318412736509,0.0008344046344756362,0.875,0.017547005233454413
116492288,0.0,5362,796,4.0,4.0,3.0.1,9+,Games,1137.62,0.0,0.0017689916142670419,0.75,0.028750146336114626
99465216,0.0,14744,2178,4.5,4.5,1.10,4+,Photo & Video,971.34,0.0,0.00492305457987962,0.875,0.024520030748326035
244306944,0.0,14592,1085,4.5,4.5,1.4,4+,Games,2385.81,0.0,0.00487195486012124,0.875,0.060503742532421106
18546688,0.0,3694,3041,5.0,5.0,2.7,4+,Photo & Video,181.12,0.0,0.0012082394263921985,1.0,0.004417060218001879
57243648,2.99,1536,9,4.0,3.5,2.6.5,4+,Lifestyle,559.02,0.011960478419136767,0.0004827578787699491,0.75,0.014030728011033566
185139200,0.0,32807,178,3.5,4.5,2.27.0,4+,Productivity,1808.0,0.0,0.010995516671955936,0.625,0.04580442158113337
223045632,0.99,919,12,4.5,5.0,1.5.1,4+,Games,2178.18,0.003960158406336254,0.00027533335843495007,0.875,0.055221694784691105
64729088,0.0,849,61,4.5,4.0,1.4,4+,Photo & Video,632.12,0.0,0.0002518005927567492,0.875,0.01589037107975708
8663040,4.99,284,275,3.5,3.5,1.1,4+,Entertainment,84.6,0.01996079843193728,6.185755549698512e-05,0.625,0.0019616190553042923
243789824,0.0,403,66,3.5,3.5,4.1.0,4+,Games,2380.76,0.0,0.00010186325714992658,0.625,0.06037527197842585
1881128960,2.99,346,346,4.0,4.0,1.1,17+,Games,18370.4,0.011960478419136767,8.270086224053446e-05,0.75,0.4671471351437372
168207360,0.0,550,2,4.5,3.5,4.1.0,17+,Health & Fitness,1642.65,0.0,0.00015128206507414836,0.875,0.04159796492705083
183342080,0.0,20911,142,4.5,4.5,2.18,9+,Games,1790.45,0.0,0.006996291236129115,0.875,0.04535795460635775
22730752,0.0,1246,9,4.0,4.0,1.3.8,12+,Music,221.98,0.0,0.00038526499238883123,0.75,0.0054565269182487025
169523200,0.0,107,102,3.5,3.5,2.0.0,4+,Games,1655.5,0.0,2.3532765678200873e-06,0.625,0.04192486524761304
38349824,2.99,703,39,5.0,5.0,1.3.5,12+,Games,374.51,0.011960478419136767,0.00020271796719935884,1.0,0.009336846443178904
45358080,1.99,643,133,4.5,4.5,1.6,4+,Productivity,442.95,0.007960318412736509,0.0001825470251894724,0.875,0.011077940446235503
107235328,0.0,1035,6,4.5,4.5,3.9.90,4+,Photo & Video,1047.22,0.0,0.0003143305129873972,0.875,0.0264503962210311
21727232,0.0,2816,37,4.0,3.5,9.13.0,4+,Games,212.18,0.0,0.0009130713083141933,0.75,0.005207217724356904
122327040,0.99,323,323,4.5,4.5,1.0,9+,Games,1194.6,0.003960158406336254,7.496866780341132e-05,0.875,0.030199701220599794
175461376,0.0,751,16,3.0,4.0,5.0,4+,Games,1713.49,0.0,0.00021885472080726803,0.5,0.04340011424289726
310361088,0.0,334,24,4.0,4.5,1.4.0,4+,Games,3030.87,0.0,7.866667383855716e-05,0.75,0.07691388422750715
153575424,2.99,138,99,4.5,4.5,1.2,12+,Games,1499.76,0.011960478419136767,1.2774929939594754e-05,0.875,0.03796288424182644
11715584,0.99,1754,684,4.0,4.0,1.8,4+,Photo & Video,114.41,0.003960158406336254,0.0005560456347392032,0.75,0.0027199769195812825
